OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3
fd3fea7c47fc64073cab7999d71a5c99	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	Ambiguous_taxa	0	0	0	0	1638	0
fd493c19f84a0f6fcb7ff9a227c9ebd0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	125	0
fd86790c852514ebcceca9ef66a7bf9a	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	14	0	0	0	0	0
fe0da4e45e448d3ab807289cdf5ee9b7	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	39	0	0	0
fe1ae64711906e86982881371f65829b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	uncultured bacterium	uncultured bacterium	3	6	0	0	0	0
fe7a3110b846dd14de40c6ee580b876e	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	Ambiguous_taxa	0	0	0	25	0	0
ff6664ed565feffd5c5b2e948edc4b96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium bacterium	29	21	42	0	0	0
096cd2237adc50449f8ebb65ca0ffe19	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	115	0	0	0
0b06ef7f2b187bcf18d057241c1c1abe	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	4	14	0	0	0	0
0c42f4451d4474db32f78a34b7c336d5	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	22	0	0	0	0	0
0e83728f7ad4609c0503c725c0ca4881	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	102	0	0
0f06e0873a5f6fa21c00648e0b8b3321	Archaea	Thaumarchaeota	Marine Benthic Group A	uncultured marine archaeon	uncultured marine archaeon	uncultured marine archaeon	uncultured marine archaeon	0	0	45	0	0	0
1948c923ff6f3d20c3bdea3ca6c4688e	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	183	0	0	0
21139074b970fa51321ca4bdf151bed3	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Ambiguous_taxa	Ambiguous_taxa	0	0	225	0	0	0
2625f5e0556b084be1313777d7183606	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	0	0	0	107	0	0
2aa4cdd5500f0d8a8f017c596279b30b	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Ambiguous_taxa	Ambiguous_taxa	0	0	65	0	0	0
2d46dae8e35b22c05036ea3111b8940d	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	uncultured thaumarchaeote	uncultured thaumarchaeote	0	0	25	0	0	0
2dda0cf7fe5fd5572f238ac760be6590	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	0	0	0	55	0	0
3168c7ef0ddf6d37854ab7b23a99917f	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	uncultured marine archaeon	uncultured marine archaeon	uncultured marine archaeon	0	16	0	0	0	0
3242430c20a6676499568df0057f5ddf	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	9	0	0	0
3da276b0f02020460280634bfa26644a	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	uncultured marine archaeon	uncultured marine archaeon	uncultured marine archaeon	0	0	0	79	0	0
3eb760e60f9536beecf2260e8065c645	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	0	0	0	46	0	0
423c7e3113b1143ae7e205d850c51692	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	4	0	0	0
45ec378d0ab050411282e26d38e6a3a6	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	uncultured thaumarchaeote	uncultured thaumarchaeote	0	0	75	0	0	0
48733f96a63df7c5597260525df971b1	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	72	0	0	0
496de4f9e67f463d432d30d161f98e36	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus bacterium	0	0	18	0	0	0
4cdbaf972408ea3dcf55c640fc4e2240	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	uncultured marine archaeon	uncultured marine archaeon	uncultured marine archaeon	0	0	0	18	0	0
4d02642b6c8998dbe215000832122054	Archaea	Thaumarchaeota	Marine Benthic Group A	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	7	0	0	0
4eb60c0a5861109f5366788815a00f2f	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	9	12	0	0	0
50a1c671e8b0083be5978d5a636c8310	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	35	0	0	0
5377f0da53b02e5bec46e20e1f8b722f	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	71	0	0	0
55ad0771bd3ed7f5e35afc02903585bf	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	567	0	0
582278f9172d2bea9566585efc0efaac	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus bacterium	0	0	181	0	0	0
596d05aab4b55ec0d97b62feef7b885a	Archaea	Nanoarchaeaeota	Woesearchaeia	uncultured euryarchaeote	uncultured euryarchaeote	uncultured euryarchaeote	uncultured euryarchaeote	0	0	0	7	0	0
5e122399cb29970cea2eacd226696f87	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	0	0	0	234	0	0
5e81264cb670888e93cb8132d0d03950	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	139	0	0	0
5e9f9ddcfab6534cc71b2ef1b15848e7	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	0	0	33	0	0	0
5eb24d0a61730c46503ffd5f2eca440b	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	0	0	34	0	0	0
625cabfbd66e4f32de52ec86cb441744	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	14	37	0	0	0
62cc458b4fba194871df71f518e83ad3	Archaea	Thaumarchaeota	Marine Benthic Group A	uncultured marine archaeon	uncultured marine archaeon	uncultured marine archaeon	uncultured marine archaeon	0	0	28	0	0	0
638b5e6d612ba5a4c7f3ddc316cda5b6	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	61	0	0	0
648f76aef3b30290295df224a4cf836f	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	uncultured crenarchaeote ODPB-A9	uncultured crenarchaeote ODPB-A9	0	0	20	0	0	0
6b90c6b09ae83813f66a7e32fdf8ec88	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	0	0	0	108	0	0
71440c075d1a9f1d2e225a7d40426cc1	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	uncultured marine microorganism HF200_10-06-02	uncultured marine microorganism HF200_10-06-02	uncultured marine microorganism HF200_10-06-02	96	0	0	0	0	0
72a81b7b3804f17689aa27929aa6e0a4	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	72	0	0	0
72de9829d7c8731c9b777aec0a914940	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	52	0	0	0
74832011071f6275a275e3324595b716	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	34	0	0	0	0	0
772007c8b80a45f314acbe4e806f37a2	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	87	0	0
774002d93bc8b2b101753adc59dbd6a3	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Ambiguous_taxa	Ambiguous_taxa	0	0	97	0	0	0
77deb87c18fa468df0991af0e7bfbce1	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	2	0	0
7a00eb91ef4144e8821c223eb7cbeaea	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	13	0	0
83f82bf039380fb758e187e53b216c52	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	11	0	0	0
83fde7d20f9fdb8b1df7a9c1c289c3f6	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	25	0	0	0
844c74e6e7aed7d79b1ca39f52649774	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	26	0	0	0
84ce402bbecd33b12a0d464ecd799c90	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	251	0	0
8d264289430dd37d48149eb80dfdbc24	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	12	0	0	0	0	0
902fffa9c45939f42f30ab38be9d273c	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	15	0	0	0
9085827b66d4bbbdf872a8b1d23d1740	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	0	0	60	0	0	0
92a72c2ad787ef53c564b57d40e967dd	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	34	0	0	0
933fcaa35a98b531df3749caef2caa9d	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	marine metagenome	marine metagenome	marine metagenome	0	0	0	55	0	0
9b6bc114ff1919d7368bad73b25c695e	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	22	0	0
9d22df39d1ea85ad360317dd446ab696	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	54	0	0
9ded8c371c310dacc99f1babd6651fc3	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Ambiguous_taxa	0	0	28	0	0	0
a384331d1e534e18519f6da2c747ce84	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	0	0	75	0	0	0
a621be2c83f72e70b2deccb700157a9c	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	9	0	0	0
a71cd633bd0b4f6fea0b8804ab104ca0	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	16	0	0	0
a96621e82278e88942c9ded1f1605e1a	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	61	0	0	0
a9b70e60ec162269a09b3b4da114eda4	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	19	0	0	0
ab400409c7c923740bb8756469f3fa98	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halomicrobiaceae	uncultured	Ambiguous_taxa	0	0	35	0	0	0
af79518b819a4bc75b4cf9c5760db0e5	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	31	0	0	0
b2d56bbfab02ebc351c3a95b5bf12579	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Ambiguous_taxa	0	0	23	0	0	0
b3380379ad3d80841e69c26a0661b1f4	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	0	0	0	74	0	0
b366861fe53a53ad0be14a972406f3e2	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	84	0	0
b73ca1373ab06d614822688d515f8812	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	30	0	0	0	0	0
bb747f1c68faf1d195ff8dc6d9d66698	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	173	0	0	0
bbfff12226a6b2cd4eea89c3b278fdcb	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	47	0	0
bd7508359251c493e9fc33e00a30aee0	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	23	0	0	0	0	0
bd9b61c20449d9a27b2105bc8bd688c3	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus bacterium	0	0	70	0	0	0
be4108b7279175a4a9565c67f56bb392	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus bacterium	0	0	13	0	0	0
c10874639ea8a315cac12a3e01b31b5a	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus bacterium	0	0	88	0	0	0
c3e3af816b90df02a0cc14d91a7fee61	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured marine archaeon	0	0	84	0	0	0
cfaf68d352c230e98ddf5726c54903f0	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	0	0	215	0	0	0
d08f9fc2d5f02647fad189f644d0ea28	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	0	0	76	0	0	0
d2c78469934a3ba27f6ef73f070fbbf9	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	15	0	0	0
da86e668fe4c05f84ef2e90223fd338e	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	14	0	0	0	0
e320ad0389e6bb7502b6f783bbb2dc1a	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	34	0	0
e5bef6d7a65c9a889f20b3b9f3ba62fb	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	62	0	0	0
e80730a7ffd3138915d77269428d3554	Archaea	Euryarchaeota	Thermoplasmata	Marine Group III	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	17	0	0	0	0	0
e9b0e58a98babfee8b0bb2489e38d213	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Marine Group II bacterium	Marine Group II bacterium	Marine Group II bacterium	0	0	0	14	0	0
ea1681774a9a9d71bcecb46e4e711164	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	Ambiguous_taxa	82	27	554	4	0	0
f07589127dbd45a8f7f72e03d1605659	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	2	0	0	0
f158aeca71e912cc326a63e5ad147116	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	87	0	0
f1a2d046e4208ba026f026053e38fb83	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	78	0	0
f1af1ed6f47150b23120090ffe83688f	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	97	0	0	0
f2fcee2ced3713e24d51188b729e1fcf	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	23	0	0	0
f4a14415fbd6fb61cc164476beabff02	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	13	0	0	0
f5b9522555757a0f7f17bb4f42063c30	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	23	0	0	0
f769263ee783df32f82ec5fa870fe055	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	31	0	0	0
fb5cd222e1ba16644eb5d04657db7cee	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopelagicus	uncultured archaeon	0	0	54	0	0	0
fd70a312c626eebbbbfa9ce6b13e0340	Archaea	Euryarchaeota	Thermoplasmata	Marine Group II	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	835	0	0
fe2f4dc3f8727cfcca5c375ab3eb5c75	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	45	0	0	0
fe650877aed4071bfb87bf49457cc734	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae bacterium	Nitrosopumilaceae bacterium	0	0	25	0	0	0
