# Constructed from biom file							
#OTU ID	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3	taxonomy
1902c4b8eb03e5ee67fc1960dfb418c2	0	11	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured; D_6__uncultured bacterium
d5dfa7b6be369d3973b44262d8dc034b	0	0	0	43	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
45d7631d18ed63c2c80003f28ee7cc10	0	0	0	43	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella
fa57b83ef8484e44ecc1fb96e869a4a7	0	6	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Devosiaceae
5ace574ee3a673f1558e2487b3773dda	0	5	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Thalassobius; D_6__uncultured bacterium
6eaf268ee56ce3a93ac843f9637c8e40	0	0	42	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade
83fde7d20f9fdb8b1df7a9c1c289c3f6	0	0	25	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
49338f7ee52e573d33f824e7e2a2d725	0	0	18	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
82039f64e271af4e1f14a9a18013406e	0	0	9	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Ectothiorhodospirales; D_4__Ectothiorhodospiraceae; D_5__uncultured; Ambiguous_taxa
cf8fbae565e89e02600214e1e706b2a1	0	0	0	42	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
d782c14064048e32bac292d4bfa9516d	0	0	0	36	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Thalassobaculales; D_4__Nisaeaceae; D_5__OM75 clade
7dc08afa996e4913a41f06ab8303cb52	0	0	0	19	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospiraceae; D_5__uncultured; Ambiguous_taxa
ad588fca66cc19f08f5c4cefc4055b63	0	0	0	9	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; Ambiguous_taxa; Ambiguous_taxa
195ea247db83e0610b18d380550c48e5	0	26	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Gimesiaceae; D_5__Gimesia; Ambiguous_taxa
0e5915bd9df9a70a51abcfa8739f1a84	0	0	0	16	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__Oligoflexaceae; D_5__uncultured; D_6__marine metagenome
3a692c573f1c89e26f98a8c357a10a96	0	0	0	7	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium
bee4a30807255762fa34d6db9a4397fb	0	0	0	0	14	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
49217c2b99d162ba9f6661c6a35c91ff	4	20	10	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
ad99cad2ada49d3a70e7dddb7559830d	3	0	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__marine metagenome; D_3__marine metagenome; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
ea823c0faed26636854cc9b9ccd70bb1	0	21	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured; D_6__uncultured bacterium
636b5cc36e5e18530dff18b97a977ee1	0	0	7	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__EPR3968-O8a-Bc78; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
758e76f1a9016a2c001a3907ef9b8ff5	0	0	0	40	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured
9ccb05eebfff149998e3f73bbc0aa9dc	0	0	0	18	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__UBA10353 marine group
806dfc7efa0b331a0f78ff1e7c3d916d	0	0	0	0	1	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
13619828c878447a5e2bc1cf8b804d6b	6	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Stappiaceae; D_5__Labrenzia; Ambiguous_taxa
7d75ffb9d0fc0058c4de4a0d309cffda	0	13	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
be7fc03b1010f6774be92f8305060fa9	0	0	20	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
96dbb658be07e14c78b584af7916a05c	0	0	0	29	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella; Ambiguous_taxa
ec105e89b7406014e4fd44d1c8ba4299	0	0	0	18	0	0	D_0__Bacteria; D_1__Margulisbacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
480c8f63f11aae3fb4c203e2eb01cb80	4	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
9ae102acc632ebfc6fdf6886ab7c6b28	0	4	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured Planctomycetaceae bacterium; D_4__uncultured Planctomycetaceae bacterium; D_5__uncultured Planctomycetaceae bacterium; D_6__uncultured Planctomycetaceae bacterium
6d4e5d09bb5160628961a40061bb9b89	0	0	12	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade
52b2a447e22b1ef85b9ec9f5de4d52e7	0	0	0	37	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Puniceispirillales; D_4__SAR116 clade; D_5__uncultured bacterium; D_6__uncultured bacterium
1a4c0403842795513ca90ae66d7c2644	0	0	0	15	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II; Ambiguous_taxa; Ambiguous_taxa
42ccf8875f48f31cd795070e55c1aec6	0	0	0	10	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__uncultured bacterium; D_6__uncultured bacterium
d48254b13350c460539945f0f7a01943	0	0	36	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade
af79518b819a4bc75b4cf9c5760db0e5	0	0	31	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
e14e70c0e8ece1c3641cf978236c0d26	0	0	3	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured Candidatus Marinimicrobia bacterium; D_3__uncultured Candidatus Marinimicrobia bacterium; D_4__uncultured Candidatus Marinimicrobia bacterium; D_5__uncultured Candidatus Marinimicrobia bacterium; D_6__uncultured Candidatus Marinimicrobia bacterium
d5205547095678b93cb802701fe80824	16	0	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__FS140-16B-02 marine group; Ambiguous_taxa
22a6f2b05f6665a4c54809af16415a1e	7	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; D_6__uncultured bacterium
0911d8382421f6dcf2dd5afdcbb026c7	5	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; Ambiguous_taxa; Ambiguous_taxa
16f7c728fe7f8f9a9949102acd617bc8	4	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Arenibacter; Ambiguous_taxa
1d154b6bac94567b760b1710e91c79ca	0	7	0	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 21
6e69cd1319c5d17b8dd8deb02ebe2a6f	0	0	35	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
50a1c671e8b0083be5978d5a636c8310	0	0	35	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
7507dee23bb87e4ba5a157fa42902974	0	0	35	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Actinomarinales; D_4__Actinomarinaceae; D_5__Candidatus Actinomarina; D_6__uncultured bacterium
f5b9522555757a0f7f17bb4f42063c30	0	0	23	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
be4108b7279175a4a9565c67f56bb392	0	0	13	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus
d45c378769d3c0167987f1865dbe55d5	0	0	0	35	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I
8deabc02e952d4a8d112a6e2fc4c4c6f	0	0	0	35	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; Ambiguous_taxa; Ambiguous_taxa
3242430c20a6676499568df0057f5ddf	0	0	9	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
5cbedd642a51c1fba49346baae148ece	0	0	0	34	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
ca646ef6ab482fb066f660a9e566e766	0	0	0	34	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Puniceicoccaceae; D_5__MB11C04 marine group; Ambiguous_taxa
03ab93d845083373ace598d92ee9765a	0	0	0	34	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Cryomorphaceae; D_5__uncultured; D_6__uncultured Owenweeksia sp.
5e9f9ddcfab6534cc71b2ef1b15848e7	0	0	33	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
560e11571d4018b0a94675b7426ab036	0	0	0	33	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__marine metagenome; D_3__marine metagenome; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
cd4b8b5a4af3cc2c7e53dc7d7b6f0a8e	0	0	0	33	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__S25-593; D_5__uncultured alpha proteobacterium; D_6__uncultured alpha proteobacterium
58b7c8d0be79ea0ad39920f425719ca6	0	0	14	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae; D_5__uncultured; D_6__hydrothermal vent metagenome
4af6d1e2dd91ba6eed84c2cfe19ce939	0	0	0	32	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa
3b9757662bd48cd960323389dff580c3	0	17	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; D_6__uncultured delta proteobacterium
3a0517cdee0985b52725aeefa4cf86a3	0	0	0	31	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Halieaceae; D_5__OM60(NOR5) clade; Ambiguous_taxa
c371def27b9d23f8fe3dcd6180e049c2	0	0	30	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Arenicellales; D_4__Arenicellaceae; D_5__uncultured; D_6__uncultured gamma proteobacterium
b6c0361ac4dad6382fc869df3e8bb26e	9	0	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
dc9e3b506df9538c012ce00692172d26	0	0	5	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; Ambiguous_taxa; Ambiguous_taxa
014f787aad2075307d98a4489ca0b218	0	0	0	28	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__oc32
15c9f4f3d106ff2168c293a0e629acfd	0	9	0	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Bryobacter; Ambiguous_taxa
35e78c8d325d722664022c308e809585	0	6	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage; D_3__uncultured planctomycete; D_4__uncultured planctomycete; D_5__uncultured planctomycete; D_6__uncultured planctomycete
1a3cf97c1aa3c3e5d855ab1218a9fb28	0	2	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__BD7-11
4e446a437f4b70fae13651fd0593ca2e	0	0	6	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
4fc0dd3c9ef2d2a35f25562f8ba88302	0	0	0	27	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
ebe39d2760e8fce45e36c039b2ee5abf	0	0	0	27	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
5eef5f0d8d246b0f63ddefac41518967	13	13	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhodobiaceae; D_5__Amorphus; Ambiguous_taxa
0d391ddc849fe8fe54de114a4a6b3d46	8	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Muricauda; Ambiguous_taxa
eec69d3606d08b3c88b71a229cb6c6d8	7	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__HgCo23; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
e5f358dd8462704dc762201c1eb5dda6	0	26	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; Ambiguous_taxa; Ambiguous_taxa
844c74e6e7aed7d79b1ca39f52649774	0	0	26	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
d53fcdf5f08a6216c2627616036cb20b	0	0	0	26	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospiraceae; D_5__uncultured; D_6__marine metagenome
bf3a17d2d00665455cc6260c1cdf0dce	0	0	0	26	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__S25-593; Ambiguous_taxa; Ambiguous_taxa
0f3e2d2003b6646b8019b4765658c85d	0	0	0	26	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
f998e4639165ec9fb666f7c1deeb50ee	0	0	0	7	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__metagenome; D_5__metagenome; D_6__metagenome
f97af179fdb9e0cfb6887a0547ae517e	0	25	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured
fe650877aed4071bfb87bf49457cc734	0	0	25	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
2d46dae8e35b22c05036ea3111b8940d	0	0	25	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__uncultured thaumarchaeote; D_6__uncultured thaumarchaeote
7573e228456a887581476598ee62abbd	0	0	0	25	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
aaf3d356ce595611ef027c68da9001bf	0	0	0	8	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae
a989a8760b87ca2b81366aec9f113a01	0	0	11	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
f3ed0e51e737c62a980f8771be0cf850	0	0	5	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group
5aa32b1ca8ae0cdfae1e8dede3a2bd27	0	0	0	24	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Halieaceae; D_5__OM60(NOR5) clade; Ambiguous_taxa
1f8ca282cfb0f42d5afce37fa24618df	0	0	0	9	0	0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Simkaniaceae; D_5__uncultured; D_6__metagenome
85dcf551413ccad2d224d40fbedd8a38	23	0	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Micrococcaceae; D_5__Micrococcus
f2fcee2ced3713e24d51188b729e1fcf	0	0	23	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
b2d56bbfab02ebc351c3a95b5bf12579	0	0	23	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; Ambiguous_taxa
b05fcd8aecc5b4c16c575bb38244552a	0	0	0	23	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Ectothiorhodospirales; D_4__Ectothiorhodospiraceae; D_5__uncultured; Ambiguous_taxa
d80a7a0d11667d904252489f7c1a7bc0	0	0	0	23	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS5 marine group
e484501c0f5a842a58454b9f6ab19fe4	0	0	0	23	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured marine bacterium; D_3__uncultured marine bacterium; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
0c42f4451d4474db32f78a34b7c336d5	22	0	0	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
1efd63c42025dae4afe5095e0c856f83	0	22	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Ga0077536
84c1fe7acde454ec4a993d5786c299b8	0	0	0	22	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313
e46bb903eb5ca9ebc24af2e918f222cb	0	0	0	22	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
535cc0a9b85c0b1b9ad2b5a61ad29496	13	0	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
e2a9b4a927691b2eb11972937fe86ee5	12	0	0	0	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Puniceicoccaceae; D_5__Verruc-01; D_6__uncultured organism
053803f6334c0980d486973cd5b42376	0	13	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade
94f888316b2982422fab39e914f0a034	0	0	21	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured Chloroflexi bacterium; D_5__uncultured Chloroflexi bacterium; D_6__uncultured Chloroflexi bacterium
928b3e01784c03f3c94fac85119ca645	0	0	6	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Marinoscillum; Ambiguous_taxa
95e9d8ababae6de90d45641cde226693	0	0	0	21	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__MWH-UniP1 aquatic group; D_6__uncultured bacterium
780206e1b35b4d35ce6e0250a0d3a73f	20	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
f256d83618e8f2b1167044adba963ea4	11	0	0	0	0	0	D_0__Bacteria; D_1__Deinococcus-Thermus; D_2__Deinococci; D_3__Deinococcales; D_4__Trueperaceae; D_5__Truepera; Ambiguous_taxa
d31f9fd76c34bb732dae5bbb8214e9ee	0	8	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__hydrothermal vent metagenome; D_5__hydrothermal vent metagenome; D_6__hydrothermal vent metagenome
88a94330d18976b023935720b0b82020	0	3	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; D_4__uncultured gamma proteobacterium; D_5__uncultured gamma proteobacterium; D_6__uncultured gamma proteobacterium
648f76aef3b30290295df224a4cf836f	0	0	20	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__uncultured crenarchaeote ODPB-A9; D_6__uncultured crenarchaeote ODPB-A9
c1fd45f4f578cef143e5e338e490bb73	0	0	13	0	0	0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
b8c9df412488ad9320c2169e5b23a0e2	0	0	10	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__S085; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
df6410571da107e3c86d837f2db238d4	0	0	0	20	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__MWH-UniP1 aquatic group; D_6__uncultured bacterium
bb032ac26ae0eb88aaca774064aea9aa	0	0	0	13	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Ectothiorhodospirales; D_4__Ectothiorhodospiraceae; D_5__uncultured; Ambiguous_taxa
ccbd25b284e46f0d643e256cae0e2916	12	7	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Roseovarius; Ambiguous_taxa
f02c14e291da09b39331032ab47012a8	4	0	0	0	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
a9b70e60ec162269a09b3b4da114eda4	0	0	19	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
ba400394b965120192bbadd2a2a448f2	0	0	0	19	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
2b2fb78de0f085023779de5078d92fae	9	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__metagenome; D_6__metagenome
014f58766f882e0c98eabd33229e9da9	0	9	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured; D_6__uncultured delta proteobacterium
